payment_id,customer_id,amount_inr,currency,payment_method,payment_status,failure_reason,previous_successes,previous_failures,retry_count,customer_ltv_inr,subscription_status,recovered,outcome
pay_005504,cust_50831,3798.82,INR,card,failed,unknown,4,0,0,29256.27,active,0,failed_unrecovered
pay_005505,cust_19282,1195.45,INR,upi,failed,network_timeout,4,0,0,7949.55,pending,0,failed_unrecovered
pay_005506,cust_24098,1941.73,INR,upi,failed,authentication_failure,6,0,0,20781.83,active,1,failed_recovered
pay_005507,cust_37307,3188.33,INR,card,failed,network_timeout,6,0,4,34543.51,halted,0,failed_unrecovered
pay_005508,cust_32847,1571.47,INR,upi,failed,card_expired,3,1,1,11277.67,active,0,failed_unrecovered
pay_005509,cust_25738,2030.54,INR,upi,failed,bank_declined,3,0,1,10553.14,active,1,failed_recovered
pay_005510,cust_34743,862.69,INR,card,failed,insufficient_balance,4,0,1,4872.62,none,0,failed_unrecovered
pay_005511,cust_88766,394.99,INR,upi,failed,card_expired,3,2,3,2272.57,pending,1,failed_recovered
pay_005512,cust_28625,1980.93,INR,wallet,failed,authentication_failure,7,0,2,19348.16,active,1,failed_recovered
pay_005513,cust_65158,2041.76,INR,netbanking,failed,authentication_failure,6,2,3,21024.97,pending,0,failed_unrecovered
pay_005514,cust_50672,2892.71,INR,card,failed,network_timeout,4,1,1,14706.44,halted,1,failed_recovered
pay_005515,cust_34107,1071.67,INR,upi,failed,bank_declined,1,2,1,2531.9,active,0,failed_unrecovered
pay_005516,cust_62177,538.64,INR,card,failed,insufficient_balance,7,3,0,5037.88,active,1,failed_recovered
pay_005517,cust_74401,755.02,INR,netbanking,failed,insufficient_balance,2,0,0,2632.43,none,1,failed_recovered
pay_005518,cust_16197,4654.6,INR,card,failed,card_expired,6,0,0,39680.81,pending,0,failed_unrecovered
pay_005519,cust_13007,987.91,INR,upi,failed,bank_declined,6,0,1,7752.28,pending,0,failed_unrecovered
pay_005520,cust_40954,1209.15,INR,card,failed,bank_declined,9,1,0,16842.71,none,0,failed_unrecovered
pay_005521,cust_16720,1358.82,INR,netbanking,failed,insufficient_balance,3,1,1,8259.57,pending,0,failed_unrecovered
pay_005522,cust_44492,1030.91,INR,card,failed,unknown,10,1,0,13938.88,active,0,failed_unrecovered
pay_005523,cust_37972,964.54,INR,card,failed,card_expired,2,1,3,6059.93,active,0,failed_unrecovered
pay_005524,cust_47700,821.83,INR,card,failed,authentication_failure,4,1,0,5792.6,pending,1,failed_recovered
pay_005525,cust_99354,6349.51,INR,card,failed,bank_declined,8,0,0,68541.62,none,0,failed_unrecovered
pay_005526,cust_61055,3319.71,INR,upi,failed,insufficient_balance,5,0,1,27710.98,active,0,failed_unrecovered
pay_005527,cust_18769,5533.53,INR,card,failed,authentication_failure,8,2,3,53229.0,active,0,failed_unrecovered
pay_005528,cust_75232,6633.9,INR,upi,failed,network_timeout,6,1,0,67979.29,none,0,failed_unrecovered
pay_005529,cust_94206,217.16,INR,card,failed,bank_declined,9,2,3,2724.0,active,0,failed_unrecovered
pay_005530,cust_97506,2451.98,INR,upi,failed,bank_declined,8,0,0,31236.49,pending,1,failed_recovered
pay_005531,cust_64511,1062.08,INR,card,failed,insufficient_balance,1,1,0,5306.54,active,1,failed_recovered
pay_005532,cust_61730,4918.07,INR,upi,failed,network_timeout,4,1,0,30290.78,pending,0,failed_unrecovered
pay_005533,cust_97876,923.54,INR,card,failed,unknown,3,1,0,6731.6,pending,0,failed_unrecovered
pay_005534,cust_68824,697.02,INR,card,failed,insufficient_balance,7,2,2,5848.21,active,0,failed_unrecovered
pay_005535,cust_73213,495.17,INR,upi,failed,card_expired,4,1,1,2707.47,pending,0,failed_unrecovered
pay_005536,cust_64157,1370.78,INR,upi,failed,unknown,4,2,2,11792.07,halted,0,failed_unrecovered
pay_005537,cust_69562,4101.03,INR,upi,failed,card_expired,6,1,0,31260.34,halted,0,failed_unrecovered
pay_005538,cust_55036,2266.73,INR,netbanking,failed,network_timeout,3,2,1,9867.93,pending,0,failed_unrecovered
pay_005539,cust_18368,609.82,INR,card,failed,bank_declined,6,1,1,6649.29,pending,0,failed_unrecovered
pay_005540,cust_70336,12493.14,INR,card,failed,bank_declined,7,1,1,120562.24,pending,0,failed_unrecovered
pay_005541,cust_72924,3229.64,INR,upi,failed,bank_declined,8,1,0,38696.07,pending,0,failed_unrecovered
pay_005542,cust_64883,3623.56,INR,card,failed,card_expired,9,0,0,47075.09,halted,1,failed_recovered
pay_005543,cust_17304,5721.97,INR,netbanking,failed,insufficient_balance,1,3,2,17848.48,pending,0,failed_unrecovered
pay_005544,cust_29608,411.31,INR,netbanking,failed,network_timeout,5,0,0,2633.48,pending,1,failed_recovered
pay_005545,cust_42056,792.55,INR,card,failed,network_timeout,6,1,0,6051.41,active,0,failed_unrecovered
pay_005546,cust_65602,3775.36,INR,upi,failed,network_timeout,9,1,0,43808.76,active,0,failed_unrecovered
pay_005547,cust_11038,867.73,INR,upi,failed,network_timeout,7,4,1,10263.09,active,0,failed_unrecovered
pay_005548,cust_23895,1405.33,INR,upi,failed,insufficient_balance,3,0,4,7770.43,none,1,failed_recovered
pay_005549,cust_41873,1678.36,INR,upi,failed,insufficient_balance,3,3,1,12741.57,halted,0,failed_unrecovered
pay_005550,cust_67860,570.14,INR,upi,failed,authentication_failure,4,2,0,4690.66,pending,0,failed_unrecovered
pay_005551,cust_85055,1300.89,INR,upi,failed,bank_declined,6,1,1,11903.22,active,0,failed_unrecovered
pay_005552,cust_55057,4099.4,INR,upi,failed,card_expired,6,1,1,30515.43,active,0,failed_unrecovered
pay_005553,cust_55184,3470.49,INR,wallet,failed,insufficient_balance,3,1,1,23909.11,none,1,failed_recovered
pay_005554,cust_21730,4901.3,INR,card,failed,insufficient_balance,7,0,0,52810.6,none,0,failed_unrecovered
pay_005555,cust_90714,4466.81,INR,netbanking,failed,card_expired,5,0,1,35076.35,active,0,failed_unrecovered
pay_005556,cust_83036,2593.67,INR,card,failed,authentication_failure,3,2,0,15307.51,halted,1,failed_recovered
pay_005557,cust_80890,2415.24,INR,upi,failed,unknown,7,0,2,19748.96,pending,1,failed_recovered
pay_005558,cust_20094,2260.95,INR,card,failed,authentication_failure,7,0,0,21363.85,active,1,failed_recovered
pay_005559,cust_64349,1023.72,INR,upi,failed,unknown,4,1,3,6875.07,halted,0,failed_unrecovered
pay_005560,cust_80367,712.37,INR,card,failed,unknown,2,1,0,2636.26,pending,0,failed_unrecovered
pay_005561,cust_49422,967.68,INR,upi,failed,bank_declined,8,0,0,9489.8,halted,1,failed_recovered
pay_005562,cust_57851,1342.27,INR,wallet,failed,insufficient_balance,4,2,4,8153.92,active,0,failed_unrecovered
pay_005563,cust_84557,997.55,INR,upi,failed,authentication_failure,5,1,1,8016.96,active,0,failed_unrecovered
pay_005564,cust_68297,2612.31,INR,upi,failed,insufficient_balance,5,2,1,16445.27,active,1,failed_recovered
pay_005565,cust_82992,2158.67,INR,wallet,failed,card_expired,2,1,0,10703.85,active,0,failed_unrecovered
pay_005566,cust_37616,2377.81,INR,upi,failed,insufficient_balance,3,1,1,12925.26,pending,0,failed_unrecovered
pay_005567,cust_28664,2469.59,INR,card,failed,bank_declined,4,2,1,17436.09,active,0,failed_unrecovered
pay_005568,cust_10037,5279.78,INR,card,failed,card_expired,2,1,0,27506.49,pending,0,failed_unrecovered
pay_005569,cust_16408,1786.17,INR,netbanking,failed,insufficient_balance,1,1,0,9512.73,active,0,failed_unrecovered
pay_005570,cust_60244,4460.76,INR,wallet,failed,bank_declined,4,1,3,28866.64,halted,0,failed_unrecovered
pay_005571,cust_56241,2865.42,INR,wallet,failed,authentication_failure,4,1,0,23836.16,pending,1,failed_recovered
pay_005572,cust_98244,4975.16,INR,upi,failed,bank_declined,7,1,1,41609.54,pending,0,failed_unrecovered
pay_005573,cust_11154,7697.95,INR,netbanking,failed,authentication_failure,7,3,3,62388.78,active,0,failed_unrecovered
pay_005574,cust_60140,3024.58,INR,card,failed,insufficient_balance,5,1,2,20356.29,active,1,failed_recovered
pay_005575,cust_90657,1976.2,INR,card,failed,insufficient_balance,3,0,4,12318.45,active,1,failed_recovered
pay_005576,cust_25133,1964.75,INR,upi,failed,bank_declined,6,2,2,19939.12,active,1,failed_recovered
pay_005577,cust_68616,1178.97,INR,card,failed,bank_declined,4,1,0,10440.15,active,0,failed_unrecovered
pay_005578,cust_48286,1143.84,INR,wallet,failed,network_timeout,5,0,0,8091.97,active,1,failed_recovered
pay_005579,cust_14557,4053.95,INR,netbanking,failed,authentication_failure,5,1,3,29688.42,pending,0,failed_unrecovered
pay_005580,cust_41719,756.15,INR,card,failed,network_timeout,3,3,3,3790.19,none,0,failed_unrecovered
pay_005581,cust_70483,7698.94,INR,upi,failed,unknown,2,1,1,32694.17,active,1,failed_recovered
pay_005582,cust_22120,1570.25,INR,upi,failed,card_expired,4,2,1,10330.95,none,0,failed_unrecovered
pay_005583,cust_83597,23656.95,INR,netbanking,failed,insufficient_balance,4,3,1,176468.6,active,0,failed_unrecovered
pay_005584,cust_13222,964.62,INR,card,failed,bank_declined,2,0,3,5039.26,pending,0,failed_unrecovered
pay_005585,cust_66812,2254.56,INR,card,failed,insufficient_balance,6,1,1,16304.78,pending,1,failed_recovered
pay_005586,cust_90959,1311.44,INR,upi,failed,card_expired,0,0,1,4074.73,none,0,failed_unrecovered
pay_005587,cust_71976,881.62,INR,card,failed,insufficient_balance,7,1,0,9776.89,active,0,failed_unrecovered
pay_005588,cust_93711,4688.94,INR,card,failed,card_expired,6,1,1,45224.47,active,0,failed_unrecovered
pay_005589,cust_54987,665.5,INR,wallet,failed,insufficient_balance,6,1,0,6398.6,active,1,failed_recovered
pay_005590,cust_44593,979.53,INR,card,failed,insufficient_balance,7,1,0,8199.47,pending,1,failed_recovered
pay_005591,cust_16368,3051.02,INR,upi,failed,network_timeout,3,3,1,18521.12,none,0,failed_unrecovered
pay_005592,cust_51168,3519.26,INR,card,failed,bank_declined,3,3,1,17781.47,halted,0,failed_unrecovered
pay_005593,cust_67977,514.32,INR,upi,failed,network_timeout,8,1,0,6209.64,halted,0,failed_unrecovered
pay_005594,cust_49055,3038.29,INR,wallet,failed,network_timeout,7,0,0,24968.09,pending,0,failed_unrecovered
pay_005595,cust_72045,2021.41,INR,upi,failed,insufficient_balance,6,0,1,19074.65,none,0,failed_unrecovered
pay_005596,cust_40599,788.07,INR,card,failed,card_expired,1,0,1,2003.07,pending,0,failed_unrecovered
pay_005597,cust_32564,884.97,INR,upi,failed,insufficient_balance,3,1,2,5351.78,active,0,failed_unrecovered
pay_005598,cust_92561,288.71,INR,card,failed,authentication_failure,7,0,0,2351.55,none,1,failed_recovered
pay_005599,cust_74642,8444.26,INR,card,failed,network_timeout,4,0,2,59357.46,active,0,failed_unrecovered
pay_005600,cust_47175,4489.16,INR,card,failed,insufficient_balance,4,2,0,34221.19,active,1,failed_recovered
pay_005601,cust_21637,564.15,INR,upi,failed,card_expired,3,2,0,3034.68,active,0,failed_unrecovered
pay_005602,cust_27965,3694.35,INR,upi,failed,unknown,1,1,1,21315.45,pending,1,failed_recovered
pay_005603,cust_10206,1073.76,INR,upi,failed,bank_declined,5,2,2,8285.39,pending,0,failed_unrecovered
pay_005604,cust_44745,4100.53,INR,card,failed,authentication_failure,5,2,0,29587.39,active,1,failed_recovered
pay_005605,cust_28203,1151.79,INR,upi,failed,card_expired,7,2,0,12953.87,halted,1,failed_recovered
pay_005606,cust_16556,1297.93,INR,card,failed,insufficient_balance,4,2,1,7570.7,halted,1,failed_recovered
pay_005607,cust_20404,1388.57,INR,netbanking,failed,authentication_failure,5,2,0,12773.26,none,1,failed_recovered
pay_005608,cust_42443,996.17,INR,netbanking,failed,network_timeout,6,2,0,10407.27,pending,0,failed_unrecovered
pay_005609,cust_29314,6341.6,INR,card,failed,network_timeout,5,0,1,44864.88,halted,0,failed_unrecovered
pay_005610,cust_24707,4040.87,INR,card,failed,bank_declined,5,2,0,35230.91,halted,0,failed_unrecovered
pay_005611,cust_85876,1987.23,INR,upi,failed,bank_declined,7,1,0,19436.63,active,1,failed_recovered
pay_005612,cust_24144,4526.27,INR,card,failed,network_timeout,5,1,1,37421.06,active,1,failed_recovered
pay_005613,cust_71169,416.2,INR,netbanking,failed,card_expired,7,1,0,4302.39,pending,1,failed_recovered
pay_005614,cust_45315,595.81,INR,upi,failed,card_expired,1,1,1,1669.11,active,0,failed_unrecovered
pay_005615,cust_12069,2759.05,INR,card,failed,authentication_failure,6,1,2,28766.17,active,0,failed_unrecovered
pay_005616,cust_13209,3489.54,INR,netbanking,failed,card_expired,5,0,1,34677.31,pending,0,failed_unrecovered
pay_005617,cust_26983,2314.64,INR,netbanking,failed,bank_declined,4,0,1,16360.17,active,0,failed_unrecovered
pay_005618,cust_17445,330.67,INR,upi,failed,network_timeout,6,1,0,2484.89,active,0,failed_unrecovered
pay_005619,cust_23470,691.9,INR,card,failed,unknown,5,0,0,6187.17,pending,0,failed_unrecovered
pay_005620,cust_32929,2618.81,INR,upi,failed,bank_declined,1,2,0,6946.9,halted,0,failed_unrecovered
pay_005621,cust_64391,15984.38,INR,upi,failed,bank_declined,8,2,1,146482.07,none,1,failed_recovered
pay_005622,cust_95179,5386.57,INR,netbanking,failed,authentication_failure,7,1,1,53218.78,pending,0,failed_unrecovered
pay_005623,cust_26076,7443.64,INR,netbanking,failed,authentication_failure,5,2,2,64890.34,pending,0,failed_unrecovered
pay_005624,cust_35468,2443.76,INR,card,failed,network_timeout,8,0,0,26859.24,pending,0,failed_unrecovered
pay_005625,cust_72819,2427.9,INR,upi,failed,bank_declined,3,0,3,11590.45,active,0,failed_unrecovered
pay_005626,cust_49030,710.1,INR,netbanking,failed,card_expired,2,2,0,3497.48,active,0,failed_unrecovered
pay_005627,cust_13908,4239.42,INR,card,failed,bank_declined,3,1,1,19756.49,halted,0,failed_unrecovered
pay_005628,cust_80697,1685.27,INR,upi,failed,authentication_failure,7,0,1,19632.67,pending,0,failed_unrecovered
pay_005629,cust_40163,3357.67,INR,card,failed,authentication_failure,8,1,2,36017.95,halted,0,failed_unrecovered
pay_005630,cust_45078,1850.4,INR,upi,failed,insufficient_balance,5,0,1,13448.3,halted,1,failed_recovered
pay_005631,cust_15304,2314.04,INR,card,failed,bank_declined,4,1,0,18846.97,active,0,failed_unrecovered
pay_005632,cust_52823,1663.35,INR,card,failed,bank_declined,2,2,1,8636.33,pending,1,failed_recovered
pay_005633,cust_74135,2203.28,INR,upi,failed,unknown,6,1,0,16634.96,pending,0,failed_unrecovered
pay_005634,cust_78963,4427.59,INR,upi,failed,network_timeout,6,1,0,32962.55,pending,0,failed_unrecovered
pay_005635,cust_40806,575.9,INR,upi,failed,card_expired,7,2,1,5223.88,pending,0,failed_unrecovered
pay_005636,cust_97950,469.61,INR,upi,failed,insufficient_balance,7,1,0,5193.42,none,0,failed_unrecovered
pay_005637,cust_98479,2640.75,INR,card,failed,bank_declined,1,1,0,10050.94,none,0,failed_unrecovered
pay_005638,cust_62926,6581.77,INR,netbanking,failed,insufficient_balance,7,0,2,57577.84,none,0,failed_unrecovered
pay_005639,cust_85024,8258.61,INR,upi,failed,authentication_failure,8,0,4,75614.94,active,0,failed_unrecovered
pay_005640,cust_84572,597.99,INR,upi,failed,network_timeout,3,0,1,3280.46,active,0,failed_unrecovered
pay_005641,cust_59651,1252.57,INR,card,failed,bank_declined,8,1,0,12451.29,active,0,failed_unrecovered
pay_005642,cust_97972,475.44,INR,netbanking,failed,bank_declined,7,1,0,5608.06,active,1,failed_recovered
pay_005643,cust_86537,1096.62,INR,upi,failed,authentication_failure,5,1,0,7461.62,pending,0,failed_unrecovered
pay_005644,cust_90678,4944.87,INR,upi,failed,card_expired,5,2,0,43573.24,pending,0,failed_unrecovered
pay_005645,cust_89726,1779.24,INR,card,failed,insufficient_balance,1,1,2,5188.73,pending,0,failed_unrecovered
pay_005646,cust_47082,1285.7,INR,upi,failed,unknown,4,2,0,6760.3,none,0,failed_unrecovered
pay_005647,cust_90671,2939.87,INR,upi,failed,authentication_failure,6,0,0,20704.85,none,0,failed_unrecovered
pay_005648,cust_75697,880.06,INR,card,failed,authentication_failure,6,1,3,7099.36,active,0,failed_unrecovered
pay_005649,cust_18812,7549.39,INR,card,failed,insufficient_balance,4,2,1,65151.88,none,1,failed_recovered
pay_005650,cust_28420,1811.84,INR,card,failed,insufficient_balance,6,3,3,14392.12,pending,0,failed_unrecovered
pay_005651,cust_27680,1253.79,INR,card,failed,insufficient_balance,3,3,0,7787.22,pending,0,failed_unrecovered
pay_005652,cust_95269,3052.47,INR,card,failed,insufficient_balance,3,1,1,15159.4,halted,0,failed_unrecovered
pay_005653,cust_41989,4191.86,INR,upi,failed,authentication_failure,4,1,0,32922.98,active,1,failed_recovered
pay_005654,cust_67980,7569.78,INR,upi,failed,insufficient_balance,4,0,0,61086.35,none,0,failed_unrecovered
pay_005655,cust_39330,1490.06,INR,upi,failed,network_timeout,3,0,0,7202.64,pending,0,failed_unrecovered
pay_005656,cust_54712,4783.81,INR,upi,failed,card_expired,4,1,0,24911.37,none,1,failed_recovered
pay_005657,cust_70906,1971.66,INR,card,failed,card_expired,6,1,0,14838.5,none,1,failed_recovered
pay_005658,cust_42866,1038.26,INR,netbanking,failed,unknown,3,1,0,6193.18,pending,1,failed_recovered
pay_005659,cust_88083,894.63,INR,wallet,failed,insufficient_balance,4,1,4,5918.68,active,0,failed_unrecovered
pay_005660,cust_26095,670.66,INR,card,failed,card_expired,2,3,0,2286.32,active,1,failed_recovered
pay_005661,cust_83035,923.36,INR,upi,failed,card_expired,5,3,3,5968.89,active,0,failed_unrecovered
pay_005662,cust_14524,4913.19,INR,upi,failed,insufficient_balance,6,1,0,45368.78,active,0,failed_unrecovered
pay_005663,cust_52071,3400.17,INR,netbanking,failed,bank_declined,4,0,1,30502.13,none,0,failed_unrecovered
pay_005664,cust_99303,589.01,INR,card,failed,card_expired,4,2,0,5128.28,active,0,failed_unrecovered
pay_005665,cust_30709,373.83,INR,card,failed,network_timeout,2,1,0,2446.91,none,1,failed_recovered
pay_005666,cust_16794,661.48,INR,card,failed,authentication_failure,5,2,0,4169.95,halted,0,failed_unrecovered
pay_005667,cust_68125,894.69,INR,card,failed,bank_declined,7,1,1,7563.98,active,0,failed_unrecovered
pay_005668,cust_16979,1370.05,INR,netbanking,failed,insufficient_balance,11,1,1,20329.97,pending,0,failed_unrecovered
pay_005669,cust_52246,5172.54,INR,upi,failed,bank_declined,3,0,1,39071.21,pending,0,failed_unrecovered
pay_005670,cust_49132,1099.48,INR,card,failed,insufficient_balance,5,1,1,7920.14,pending,1,failed_recovered
pay_005671,cust_24614,8168.1,INR,netbanking,failed,bank_declined,4,0,0,57113.25,pending,0,failed_unrecovered
pay_005672,cust_32884,396.77,INR,upi,failed,network_timeout,5,2,2,3000.93,active,0,failed_unrecovered
pay_005673,cust_31512,1315.24,INR,card,failed,insufficient_balance,9,2,1,13870.87,halted,0,failed_unrecovered
pay_005674,cust_46480,3650.19,INR,upi,failed,authentication_failure,4,0,0,24385.55,pending,0,failed_unrecovered
pay_005675,cust_92398,3858.47,INR,wallet,failed,unknown,12,3,0,56681.62,halted,0,failed_unrecovered
pay_005676,cust_80549,1330.62,INR,upi,failed,authentication_failure,4,5,1,10043.28,none,0,failed_unrecovered
pay_005677,cust_54226,4434.28,INR,card,failed,card_expired,5,0,0,39937.72,active,1,failed_recovered
pay_005678,cust_63981,3738.8,INR,upi,failed,bank_declined,2,0,1,22972.53,active,0,failed_unrecovered
pay_005679,cust_86991,974.22,INR,card,failed,unknown,7,0,1,8433.34,halted,0,failed_unrecovered
pay_005680,cust_67159,2389.83,INR,upi,failed,card_expired,7,0,0,24986.34,none,1,failed_recovered
pay_005681,cust_19773,3390.71,INR,upi,failed,authentication_failure,3,0,2,16694.7,pending,0,failed_unrecovered
pay_005682,cust_40865,1039.05,INR,card,failed,insufficient_balance,6,0,1,10492.95,active,0,failed_unrecovered
pay_005683,cust_55391,8270.37,INR,netbanking,failed,insufficient_balance,9,0,0,99044.96,active,1,failed_recovered
pay_005684,cust_77651,848.71,INR,upi,failed,network_timeout,8,1,1,8850.66,active,1,failed_recovered
